True,Predicted,Correct
3QiU5,3QiU5,True
3qjcs,3qjcs,True
3QjTE,3QjTE,True
3qknN,3qknN,True
3QmDx,3QmDx,True
3Qmsp,3Qmsp,True
3QnyR,3QnyR,True
3qP7T,3qP7T,True
3qpdw,3qpdw,True
3QRYz,3QRYz,True
3qY1Z,3qY1Z,True
3qyse,3QYsE,False
3QZYG,3QZYG,True
3r1bF,3r1bF,True
3r3Ej,3r3Ej,True
3r3vK,3r3vk,False
3rb4f,3rb4f,True
3RC7W,3RC7W,True
3rfWV,3rfWV,True
3Rgft,3RgFt,False
3rjEz,3rjEz,True
3RjkV,3RjkV,True
3RPmP,3RPmP,True
3rQ3g,3rQ3g,True
3RtZu,3RtZu,True
3RyLL,3RyLL,True
3RzF1,3RZF1,False
3s2fO,3s2fO,True
3ScBA,3ScBA,True
3SFyZ,3SFyZ,True
3sHfB,3sHfB,True
3sP5k,3sP5k,True
3SSJJ,3SSJJ,True
3ssnC,3sSNc,False
3St64,3Sl64,False
3sU5T,3SU5T,False
3SW2k,3SW2k,True
3SwMr,3SwMr,True
3t1XA,3t1XA,True
3t4An,3t4An,True
3T8KB,3T8KB,True
3teh5,3teh5,True
3Tely,3TeIy,False
3TFkg,3TFkg,True
3Tfnl,3tFnL,False
3TFxi,3TFxi,True
3TIQq,3TIQq,True
3tJkG,3tJkG,True
3Tk4q,3Tk4q,True
3TK5v,3TK5v,True
3tNn1,3tNn1,True
3TS4s,3TS4s,True
3tUdC,3TUdC,False
3tUFu,3tUFu,True
3Tuwb,3Tuwb,True
3Txny,3Txny,True
3Ubcw,3UbCw,False
3uBLN,3uBLN,True
3UbYs,3UbYs,True
3UENR,3UENR,True
3uGE9,3Uge9,False
3uiw5,3uiw5,True
3uMOu,3uMOu,True
3UPdW,3UPdW,True
3UqqS,3UqqS,True
3UqWj,3UqWj,True
3ur8X,3ur8X,True
3uUTz,3uUTz,True
3uYSY,3uYSY,True
3UzpI,3UzpI,True
3v6da,3v6da,True
3VAqs,3VAqs,True
3VB3A,3VB3A,True
3vdKJ,3vDKj,False
3vf3E,3vf3E,True
3vFXp,3vFXp,True
3vg6j,3vg6j,True
3Vn5I,3Vn5I,True
3VPIC,3VPIC,True
3vPTY,3vPTY,True
3VqcB,3VqCB,False
3vsIN,3vsIN,True
3VsJd,3VsJd,True
3VUI4,3VUI4,True
3vVWd,3vVWd,True
3VWrR,3VWrR,True
3vwvm,3vwvm,True
3Wa1Q,3Wa1Q,True
3WDcx,3WDcx,True
3WiS7,3WiS7,True
3wjig,3wjig,True
3wl6G,3wl6G,True
3wn5s,3wn5s,True
3wNxi,3wNxi,True
3wqLy,3wqLy,True
3WqZd,3WqZd,True
3wSdE,3wSdE,True
3wWlW,3WWlW,False
3x6Za,3x6Za,True
3X8GD,3X8GD,True
3x9KV,3x9KV,True
3x9V4,3x9V4,True
3xAfA,3xAfA,True
3xbYz,3xbYz,True
3XdtN,3XdtN,True
3xGva,3xGva,True
3xjTp,3xjTp,True
3XnDT,3Xndt,False
3XP8p,3XP8p,True
3XPag,3XPag,True
3xsVm,3xsVm,True
3XTqf,3XTqf,True
3XVkK,3xVkK,False
3xxsj,3xxsj,True
3XYpz,3XYpz,True
3y5OQ,3y5OQ,True
3YbAT,3YbAT,True
3YdQ3,3YdQ3,True
3yi36,3yi36,True
3YiPc,3yIPc,False
3YJmB,3YJmB,True
3YMpA,3YMpA,True
3YmzM,3YMZm,False
3YNWs,3YNws,False
3yODU,3yODU,True
3yQpF,3yQpF,True
3yRg1,3yRg1,True
3yRu6,3yRu6,True
3Ysqb,3Ysqb,True
3YvcV,3YvcV,True
3YVST,3YVST,True
3z924,3z924,True
3zaFx,3zaFx,True
3zbWv,3zbWv,True
3zcIq,3zcIq,True
3znyj,3znyj,True
3zrE6,3zrE6,True
3ZsEp,3ZsEp,True
3ZtrG,3ZtrG,True
3zVMy,3zVMv,False
3zzjs,3zzjs,True
41Fja,41Fja,True
41JQY,41JQY,True
41L1a,41L1a,True
41s3s,41s3s,True
41tys,41tys,True
42hGC,42hGC,True
42jHk,42jHk,True
42JO2,42JO2,True
42kms,42KmS,False
42uFQ,42uFQ,True
42WPT,42WPT,True
434ym,434ym,True
43BVU,43BVU,True
43LX3,43LX3,True
43nMb,43nMb,True
43tnZ,43tnZ,True
442FI,442fi,False
443Ee,443Ee,True
44crS,44crS,True
44dzj,44dzj,True
44h9s,44h9S,False
44kQ6,44kQ6,True
44qH1,44qH1,True
44QqE,44qqe,False
44rbz,44rbz,True
44SWc,44Swc,False
44vZ8,44vZ8,True
44xC2,44Xc2,False
44ZBJ,44ZBJ,True
45eV5,45eV5,True
45FMH,45fmh,False
45Gb8,45Gb8,True
45Hjd,45HJD,False
45iuC,45iuC,True
45OnR,45OnR,True
45Psn,45PsN,False
45VTn,45VTn,True
45xuv,45xuv,True
45ytc,45ytc,True
45Zzg,45Zzg,True
461Bk,461Bk,True
4675A,4675A,True
46fRy,46TRy,False
46GuU,46GuU,True
46td8,46td8,True
46ZMI,46ZMI,True
4725M,4725M,True
47FPJ,47FPJ,True
47G2E,47G2E,True
47gVv,47gVv,True
47Nbp,47Nbp,True
47x3R,47x3R,True
489zT,489zT,True
48NUJ,48NUJ,True
48O79,48O79,True
4938B,4938B,True
498qp,498Qp,False
49bPr,49bPr,True
49Hzr,49Hzr,True
49izh,49iZh,False
49OcY,49OCY,False
49T8x,49T8x,True
4a6sk,4a6sk,True
4ACFx,4ACFx,True
4AEWw,4AEWw,True
4agrF,4agrF,True
4aPMy,4aPMy,True
4aQel,4aQel,True
4aUz4,4aUz4,True
4aXKU,4aXKU,True
4ayvU,4ayvU,True
4B6Jx,4B6Jx,True
4b8Zg,4b8Zg,True
4baeO,4baeO,True
4bayp,4BayP,False
4bguB,4Bgub,False
4bHis,4bHis,True
4bI8f,4bJ8f,False
4birR,4birR,True
4BmqG,4BmqG,True
4BpNn,4BpNn,True
4BpO6,4BpO6,True
4BWKE,4BWKE,True
4CH5A,4cH5A,False
4cmhn,4cmhn,True
4CmNB,4CmNB,True
4cQrM,4CQrm,False
4CS8J,4CS8J,True
4cZ1e,4cZ1e,True
4d3tS,4d3tS,True
4d8bK,4d8bK,True
4dbCI,4dbCl,False
4DfLn,4DfLn,True
4DG1A,4DG1A,True
4dH1w,4dH1w,True
4dh8Y,4dh8Y,True
4diAU,4diAU,True
4dLPx,4dlPX,False
4DPm7,4DPm7,True
4DXLz,4DXLz,True
4E4Cc,4E4Cc,True
4e5eQ,4e5eQ,True
4E7eX,4E7eX,True
4e9rR,4e9rR,True
4ebgP,4ebgP,True
4eBUD,4eBUD,True
4EfGk,4EfGk,True
4Eg5E,4Eg5E,True
4EgLl,4EgLl,True
4egQu,4egOu,False
4eh9n,4eH9n,False
4eiak,4eiak,True
4eiDq,4eiDq,True
4eIMX,4eIMX,True
4EJfG,4EJfG,True
4etPU,4etPU,True
4Evlh,4Evlh,True
4ExPH,4EXPh,False
4f7G1,4f7G1,True
4fbsF,4fbsF,True
4fd8r,4fd8r,True
4fGjA,4fGjA,True
4FI9K,4fI9k,False
4FIcu,4FiCU,False
4fKKB,4fKKB,True
4FLLh,4FLLh,True
4fMfl,4fMfI,False
4fOyI,4fOyl,False
4fsKZ,4fsKZ,True
4FwiB,4Fwib,False
4G7Kd,4G7Kd,True
4GaHI,4GaHI,True
4GbU1,4GbU1,True
4gg3O,4Gg3O,False
4ggQk,4ggQk,True
4GhMr,4GhMr,True
4gk5c,4gk5e,False
4GM8T,4GM8T,True
4Gn1s,4Gn1s,True
4grLj,4gRlj,False
4gWh5,4gWh5,True
4H4Fj,4H4Fj,True
4h9aq,4h9aq,True
4hEj3,4hEj3,True
4hgJX,4hgJX,True
4hiYU,4HIYU,False
4hOn7,4hOn7,True
4hPKQ,4hPKQ,True
4Hqmf,4Hqmf,True
4hrGa,4hrGA,False
4Ht1y,4Ht1y,True
4HtTQ,4HtTQ,True
4hTvh,4hTvh,True
4hUm4,4hum4,False
4hUw2,4hUw2,True
4hVph,4hVph,True
4hwSl,4Hwsl,False
4hXzR,4hXzR,True
4HyXB,4HyXB,True
4i9np,4i9np,True
4IBiV,4IBiV,True
4iBN9,4iEN9,False
4ie2h,4ie2h,True
4imWs,4ImWS,False
4IRJb,4IRJb,True
4Irl9,4lrI9,False
4iRvf,4iRvf,True
4iZJy,4iZJy,True
4JB9l,4JB9l,True
4JbAR,4JbAR,True
4JdrV,4JdrV,True
4jguL,4jguL,True
4ji2x,4ji2x,True
4JPBJ,4JpBJ,False
4JSSm,4JSSm,True
4Jxfk,4Jxfk,True
4k5QA,4K5qa,False
4K6lH,4K6lH,True
4K7r5,4K7r5,True
4K9jg,4K9jg,True
4Ka48,4Ka48,True
4kDcm,4kDcm,True
4kF23,4kF23,True
4KFxT,4KfxT,False
4ki2k,4ki2k,True
4kJdF,4kJdF,True
4kX3u,4kX3u,True
4kXEW,4kXEW,True
4Kzwk,4Kzwk,True
4L9Hh,4L9Hh,True
4LABD,4LABD,True
4lDHe,41DHe,False
4LDsI,4LDsl,False
4LEZF,4LEZF,True
4lGm5,4lGm5,True
4lIap,4lIaP,False
4Lipl,4Lipl,True
4lK4e,4lK4e,True
4LM6N,4LM6N,True
4lqiX,4lqrX,False
4lRP4,4lrp4,False
4ls8W,4ls8W,True
4LTDK,4LTDK,True
4lueJ,4lueJ,True
4LvPq,4LvPq,True
4Lwe4,4Lwe4,True
4LWP4,4LWP4,True
4LzA4,4LZA4,False
4LziG,4LziG,True
4m3ju,4m3ju,True
4Ma12,4Ma12,True
4Mbei,4Mbei,True
4mcHj,4meHj,False
4mH6z,4mH6z,True
4mh9L,4mH9l,False
4MIrQ,4MIrQ,True
4Ml6k,4Ml6k,True
4MMhn,4mmHn,False
4mOsR,4mQsR,False
4mPI8,4mPI8,True
4mQrY,4mQrY,True
4MQts,4MQts,True
4mT9h,4mT9h,True
4mtvA,4mtvA,True
4mVaj,4mVaj,True
4MVfU,4mVFU,False
4MyUO,4MyUO,True
4MYZI,4MYZI,True
4n9qT,4n9qT,True
4NaVE,4NaVE,True
4NdWa,4NdWa,True
4ngJw,4ngJw,True
4NGQd,4NGQd,True
4NhrH,4NhrH,True
4nKgQ,4nKgQ,True
4NOwd,4NOwd,True
4nP22,4nP22,True
4NpSj,4NpSj,True
4NSL3,4nSL3,False
4NTKb,4NTkB,False
4nTXI,4nTXL,False
4NYxG,4nYxG,False
4nZ6b,4nZ6b,True
4O3EB,4O3EB,True
4ODZ9,4ODZ9,True
4OKIv,4OKlv,False
4OVsG,4OVsG,True
4OxiL,4OxiL,True
4p6bd,4p6bd,True
4P6Jz,4P6Jz,True
4PBpL,4PBpL,True
4pcQQ,4pcQQ,True
4pmRD,4pmRD,True
4PPEA,4PPEA,True
4PqKD,4PqKD,True
4pqqn,4pqn,False
4pSpW,4pSpW,True
4Pu2J,4Pu2J,True
4PxKx,4PxKx,True
4PxsH,4PxsH,True
4pZJG,4PzjG,False
4QaW1,4qaW1,False
4QBDn,4qbdN,False
4qcfN,4qcfN,True
4QebR,4qEBr,False
4Qexs,4Qexs,True
4qj9d,4qj9d,True
4qmQT,4qmQT,True
4qOVJ,4qOVJ,True
4qqIm,4qqIm,True
4QqTx,4QqTx,True
4qRtl,4qRtl,True
4qSfd,4qSfd,True
4Qt5P,4Qt5P,True
4QtuK,4QtUk,False
4qVZ1,4qVZ1,True
4qW7h,4qW7h,True
4qWTi,4qWTi,True
4r2V2,4r2V2,True
4R86t,4R86t,True
4r92L,4r92L,True
4Rftz,4Rftz,True
4RgxW,4RgxW,True
4RH3L,4RH3L,True
4RKyY,4rKYY,False
4RrCq,4RrCq,True
4rUgK,4rUgk,False
4Ruvz,4Ruvz,True
4RuY9,4RuY9,True
4ruz8,4ruz8,True
4rVBD,4rVBD,True
4rXQC,4rXQC,True
4RxTr,4RxTr,True
4rXuh,4rXuh,True
4ryQV,4ryQV,True
4S61l,4S61l,True
4S7Ex,4S7Ex,True
4s7mY,4s7mY,True
4S7Zg,4S7Zg,True
4Sazc,4Sazc,True
4SfNl,4SfNl,True
4SgF5,4SgF5,True
4ShI3,4ShtB,False
4SkTu,4SkTu,True
4SlVi,4SIVi,False
4stkQ,4stKQ,False
4SU4V,4SU4V,True
4sZcc,4sZcc,True
4sZQp,4sZQp,True
4T1N4,4T1N4,True
4t51C,4t51C,True
4t7Br,4t7Br,True
4T7MY,4T7MY,True
4TDmy,4TDmy,True
4TdyC,4TdyC,True
4tfAW,4nfAw,False
4TFcC,4TFcC,True
4TFpf,4TFpf,True
4tfZG,4tfZG,True
4TNOU,4tNOU,False
4TOZt,4TOZt,True
4Tu8W,4Tu8W,True
4Ty5B,4Ty5B,True
4Tzmr,4Tzmr,True
4Ub9v,4Ub9v,True
4uddD,4uddD,True
4uDE6,4uDE6,True
4uGXf,4ugXf,False
4UgYa,4UgYa,True
4Ui3j,4Ui3j,True
4Uik3,4Uik3,True
4uM4F,4uM4F,True
4UOMY,4UOMY,True
4Uu1T,4Uu1T,True
4UUDW,4UUDW,True
4UuUq,4UuUq,True
4UvQu,4UvQu,True
4Va5x,4Va5x,True
4VBa7,4VBa7,True
4vF6g,4vF6g,True
4VG7x,4VG7x,True
4VNJx,4vNJx,False
4vOkZ,4vOkZ,True
4vQNJ,4vQNJ,True
4vue5,4Vue5,False
4vVDB,4vVDB,True
4VvE7,4VvE7,True
4VWaY,4VWaY,True
4VXDh,4vxdh,False
4VY9U,4VY9U,True
4W3NL,4W3nL,False
4W4Hf,4W4Hf,True
4W5rC,4W5rC,True
4wAVc,4wAVc,True
4WDMg,4WDMg,True
4WDWJ,4WDWJ,True
4weSz,4weSz,True
4wflj,4wlj,False
4wPIW,4wPIW,True
4Wqas,4Wqas,True
4wUtz,4wUtz,True
4x5eM,4x5eM,True
4X6Oi,4X6OI,False
4x76l,4x76l,True
4xa8e,4xa8e,True
4XdAv,4XdAv,True
4XdEt,4XdEt,True
4XDhD,4XDhD,True
4xH7W,4xH7W,True
4xhG8,4xhG8,True
4XlsC,4XIsC,False
4XlxW,4XlxW,True
4XMSG,4XMSG,True
4Y6vH,4Y6vH,True
4Y8LS,4Y8LS,True
4YaSf,4YaSf,True
4YcdD,4YcDd,False
4yhBV,4YHbV,False
4YIME,4YIME,True
4yjq5,4yjq5,True
4yKU7,4yKU7,True
4YmT1,4YmT1,True
4yOar,4yOar,True
4YSAq,4YSAq,True
4Ysq1,4Ysq1,True
4yvOw,4yvOw,True
4yWpi,4ywpI,False
4Z2Bs,4Z2Bs,True
4z3q6,4z3q6,True
4ZDsQ,4ZDsQ,True
4zfA3,4zfA3,True
4zfDb,4ZfdB,False
4ZHMY,4ZHMY,True
4Zhyn,4Zhyn,True
4zIg2,4zIg2,True
4zOCV,4zOCV,True
4ZQ6A,4ZQ6A,True
4ZT8r,4ZT8r,True
4ZwKZ,4ZwKZ,True
4ZZVK,4ZZVK,True
51efT,51efT,True
51eHn,5IeHn,False
51F64,51F64,True
51PAS,51PAS,True
51Sc5,51Sc5,True
51zJ7,51zJ7,True
522ku,522ku,True
522OF,522OF,True
524XB,524XB,True
5258n,5258n,True
525sj,525sj,True
526KW,526KW,True
529Ff,529fF,False
529kR,529kR,True
52EOp,52EOp,True
52Ezy,52Ezy,True
52Kbn,52Kbn,True
52KON,52KON,True
52MM1,52MM1,True
538GS,538GS,True
53rgC,53igC,False
543Fi,543Fi,True
546U8,546L8,False
54FvE,54FvE,True
54h8U,54h8U,True
54WSc,54WSc,True
54Xpe,54Xpe,True
551vO,551vO,True
552tt,552tt,True
55ECW,55ECW,True
55eHm,55eHm,True
562ak,562ak,True
56HnO,56HnO,True
56nyf,56nyf,True
56qYI,56qYI,True
56rHw,56rHw,True
56Var,56Var,True
56xG7,56xG7,True
57412,57412,True
57EqY,57EqY,True
57mp5,57mp5,True
57Pa8,57Pa8,True
57QI1,57QI1,True
57vCT,57vCT,True
57Zx5,57Zx5,True
581Jd,581Jd,True
589Ci,589Ci,True
589rx,589Rx,False
58Bjz,58Bjz,True
58H1z,58H1z,True
58j6f,58j6f,True
58JU5,58JU5,True
58lrz,58lrz,True
58MfR,58MfR,True
58nes,58nes,True
58P4G,58p4g,False
58wXt,58wXt,True
59dsU,59dsU,True
59Fx6,59Fx6,True
59JLB,59JLB,True
59LwT,59LwT,True
59umh,59umh,True
59Wkv,59Wkv,True
59Z7Y,59Z7Y,True
5A19W,5A19W,True
5a4jX,5a4Jx,False
5A7Mi,5A7Mi,True
5AAWU,5AAWU,True
5acM5,5acM5,True
5aEUw,5aEUw,True
5AKxh,5AKxh,True
5AOD3,5AOD3,True
5AQYv,5Aqyv,False
5AwMa,5AwMa,True
5AXRR,5AXRR,True
5b2PS,5b2PS,True
5B7Pe,5B7Pe,True
5b8Mt,5b8mt,False
5B98p,5B98p,True
5be87,5be87,True
5BhvF,5BhvF,True
5BlZK,5BlZK,True
5bmzE,5bmzE,True
5BNBl,5BNBl,True
5Bphl,5Bphl,True
5brph,5brph,True
5bu1N,5bu1N,True
5bUjO,5bUjO,True
5bwPa,5bwPa,True
5bXmi,5bXmi,True
5BxWu,5BxWu,True
5BzOB,5BzOB,True
5came,5came,True
5cB2k,5cB2k,True
5CbyN,5CbyN,True
5CGeP,5cgEP,False
5cHfK,5cHfK,True
5cKQF,5cKQF,True
5ckwW,5ckwW,True
5cLbI,5cLbI,True
5COMS,5COMS,True
5CR9F,5CR9F,True
5CT23,5CT23,True
5Cwk1,5Cwk1,True
5CYc2,5CYc2,True
5czZZ,5cZ,False
5d1eH,5d1eH,True
5D3V5,5D3v5,False
5d5ci,5d5ci,True
5DA38,5Da38,False
5dFkP,5dFkP,True
5dIfr,5dlfr,False
5DiWT,5DiWT,True
5DMAB,5DMAB,True
5DNMS,5DNMS,True
5dR9k,5Dr9K,False
5dS4D,5dS4D,True
5E2Cg,5E2Cg,True
5EaMb,5Eamb,False
5EAw6,5eaW6,False
5EBlG,5EBlG,True
5EbzD,5EbzD,True
5eDwW,5Edww,False
5EfDe,5EfDe,True
5eJJh,5eJJh,True
5EkN3,5EkN3,True
5EqaX,5EqAx,False
5ES8x,5ES8x,True
5eU2I,5eU2I,True
5euds,5euds,True
5evy1,5evy1,True
5eZ2e,5eZ2e,True
5ezD2,5EzD2,False
5Fble,5FBLE,False
5fcVD,5fcVD,True
5fEZI,5fEZI,True
5FhFT,5FhFT,True
5FJjS,5FJjS,True
5fpn1,5fpn1,True
5FrbL,5FrbL,True
5Frsi,5FrSi,False
5fSsd,5fSsd,True
5Ftdz,5Ftdz,True
5ftzn,5ftzn,True
5Fu7S,5Fu7S,True
5fusj,5fusj,True
5G4eO,5G4eO,True
5GaGM,5GaGM,True
5gBXI,5gBXI,True
5gDqH,5GDQh,False
5Ge8A,5GE8A,False
5GeA3,5GeA3,True
5gI5Z,5gI5Z,True
5GJ1Y,5GJ1Y,True
5gMAX,5GMAx,False
5GmI9,5GmI9,True
5gMnb,5gMnb,True
5gN2g,5gN2g,True
5GOq7,5GOq7,True
5gprs,5gprs,True
5gqTP,5gqTP,True
5gR6W,5gR6W,True
5h6df,5h6df,True
5h79U,5h79U,True
5H9xT,5H9xT,True
5Ha6h,5HA6h,False
5hD6A,5hD6A,True
5HGP4,5HGP4,True
5hGYy,5hGYy,True
5HHJc,5HHJc,True
5hIdm,5hIdm,True
5HJuY,5HJuY,True
5HO7U,5HO7U,True
5HrAC,5HrAC,True
5hUup,5hUup,True
5hVbB,5hVbB,True
5hvKf,5hvKf,True
5hwR2,5hwR2,True
5HyeM,5hYEm,False
5Hz4i,5Hz4i,True
5I5vR,5I5vR,True
5icxj,5icxj,True
5IJBY,5IJBY,True
5ILQ4,5ILQ4,True
5iM31,5iM31,True
5iMIk,5iMIk,True
5inu7,5inu7,True
5iqLZ,5IQlz,False
5ISsz,5ISsz,True
5ITQt,5ITQt,True
5IXvu,5lXvu,False
5j1Rx,5J1RX,False
5j5GJ,5j5GJ,True
5j98w,5j98w,True
5J9ZP,5J9ZP,True
5JdF5,5JdF5,True
5jEsF,5jEsF,True
5jfXR,5jfXR,True
5jgtv,5jgtv,True
5jHsh,5jHsh,True
5jlXG,5jlXg,False
5JOzQ,5JOzQ,True
5JPJs,5JPJs,True
5kbCe,5KBcE,False
5KC7R,5KC7R,True
5KggS,5kgGS,False
5kI6a,5kl6a,False
5kk8g,5kk8g,True
5Km3v,5KM3V,False
5kQvg,5kQvg,True
5kr2m,5Kr2M,False
5kUBN,5KUBn,False
5KVWp,5KVWp,True
5kWGF,5kWGF,True
5kWRD,5kWRD,True
5ky6H,5ky6H,True
5KZfR,5KZfR,True
5l7aA,5I7aA,False
5l7cZ,5l7cZ,True
5lBtN,5lBtN,True
5ljMl,5jMI,False
5LkXP,5LkXP,True
5LOFg,5LCFg,False
5lRnO,5IRnO,False
5Ls1L,5ls1l,False
5LuRM,5LUrm,False
5lVvd,5Lvd,False
5LwZs,5LwZs,True
5lx9h,5lx9h,True
5LXkO,5LXkO,True
5LXL2,5dxL2,False
5M2pQ,5M2pQ,True
5m2tk,5m2tk,True
5MBnK,5mBNk,False
5mc5E,5mc5E,True
5mcLi,5mcLi,True
5meAR,5meAR,True
5MeCU,5MeCU,True
5MEJj,5MejJ,False
5mgl9,5mgI9,False
5mmJh,5mmJh,True
5mNpN,5mNpN,True
5MPpT,5MPpT,True
5mQ1Y,5mQ1Y,True
5mQD4,5mQD4,True
5MQyO,5MQyO,True
5mRfC,5mRfC,True
5MTTy,5MTTy,True
5MTZW,5MTZW,True
5MWt4,5MWt4,True
5mYJv,5mYJv,True
5MZxJ,5MZxJ,True
5ndtm,5ndTm,False
5nf3h,5Nf3h,False
5NGZl,5NGZt,False
5nJey,5nJey,True
5NjPX,5NjPX,True
5NKhG,5NKhG,True
5npfs,5npfs,True
5Nq89,5NQ89,False
5NQH6,5NQH6,True
5NQwy,5NQwy,True
5nry5,5nry5,True
5nsGD,5nsGD,True
5OBaL,5ObaL,False
5OCJm,5OCJm,True
5OgRI,5OgRl,False
5OJ2d,5OJ2d,True
5OLsi,5OLsi,True
5Omgm,5Omgm,True
5OYO2,5OYO2,True
5p2I7,5p2f7,False
5p6Sr,5p6Sr,True
5PDrs,5PDrs,True
5PiMs,5Pims,False
5PjGX,5PjGX,True
5PpTn,5PpTn,True
5pYnk,5pYnk,True
5q8wM,5q8wM,True
5qCxs,5qCxs,True
5qeOL,5qeOL,True
5QeRG,5QeRG,True
5QfRL,5QfRL,True
5QfwZ,5QfwZ,True
5qHpt,5qHpt,True
5QiZF,5QiZF,True
5qk8r,5qk8r,True
5QKql,5qkqL,False
5qsaI,5qsaI,True
5QsZ2,5QsZ2,True
5qtNj,5qtNj,True
5qu4b,5qu4b,True
5qvc9,5qvc9,True
5QXsg,5QXsg,True
5r3kD,5r3kD,True
5RaF3,5Raf3,False
5REjZ,5REjZ,True
5rG84,5rG84,True
5RKyc,5RKyc,True
5RL9t,5RL9t,True
5RrLy,5RRLY,False
5rrWO,5rrWO,True
5rsxW,5rsxW,True
5RTsV,5RTsV,True
5RtZw,5RtZw,True
5S4dP,5s4dP,False
5S6c7,5S6c7,True
5SHrT,5SHrT,True
5sIk7,5skY7,False
5Sjb4,5Sjb4,True
5Sr4Y,5Sr4Y,True
5SRfg,5SRfg,True
5sSYw,5sSYw,True
5SwQM,5SwQM,True
5sWuv,5sWuv,True
5t2Eg,5t2Eg,True
5t8cf,5t8cf,True
5TaEG,5TaEG,True
5Tcks,5Tcks,True
5Tetv,5Tetv,True
5tG6P,5tG6P,True
5THKp,5ThKp,False
5THyt,5ThyT,False
5tiJX,5tiJX,True
5TLP1,5TLP1,True
5tLXF,5tLXF,True
5TMZQ,5TMZQ,True
5TREy,5TREy,True
5trWA,5TrwA,False
5tWAb,5tWAb,True
5TwbD,5TwbD,True
5tWnX,5tWnX,True
5U2KW,5U2KW,True
5U3T8,5U3T8,True
5u43a,5u43a,True
5u7wi,5u7wi,True
5ubgP,5ubgP,True
5uFk6,5uFk6,True
5UgkB,5UgkB,True
5UkyE,5UkyE,True
5Un5M,5Un5M,True
5uQjb,5uQjb,True
5USq8,5USq8,True
5ut6z,5ut6z,True
5uThv,5uThv,True
5UuLM,5UuLM,True
5uvdg,5uvdg,True
5V67I,5V67l,False
5v7Rq,5v7Rq,True
5vfkP,5vfkP,True
5vi94,5vi94,True
5VibO,5VIbO,False
5vKbi,5vKbi,True
5VlcZ,5VlcZ,True
5VMKA,5VMKA,True
5vp3L,5vp3L,True
5vpDW,5VPdW,False
5vROn,5vROn,True
5Vv1M,5Vv1M,True
5vyrU,5vyrU,True
5vzE5,5vzE5,True
5w68e,5w68e,True
5W74g,5W74g,True
5w7vw,5w7vw,True
5wCBS,5wCBS,True
5wDSY,5wDSY,True
5whY4,5why4,False
5wIwK,5wiwk,False
5WJ9W,5WJ9W,True
5wP8a,5wP8a,True
5Wttc,5wTC,False
5Wzue,5WzUe,False
5x7RY,5x7RY,True
5xeX4,5xeX4,True
5XfWk,5XfWk,True
5xg8e,5xg8e,True
5xGqk,5xGqk,True
5XH5b,5XH5b,True
5XHHj,5XHHi,False
5xiDc,5xiDc,True
5xJnR,5xJnR,True
5xLOP,5xLGP,False
5xSjl,5xSjl,True
5XsSy,5XsSy,True
5YfL2,5YfL2,True
5yFw6,5yfW6,False
5yhPI,5yhPI,True
5Yk8g,5Yk8g,True
5YNSt,5YNSt,True
5yNX5,SyNX5,False
5yTl8,5yTl8,True
5YWfi,5YWfi,True
5yZ1b,5yZ1b,True
5Yzp9,5Yzp9,True
5z1hM,5z1hM,True
5zaLz,5zaLz,True
5ZlFp,5zlfP,False
5ZRfm,5ZRfm,True
5zsuV,5zsuV,True
615Rv,615Rv,True
617Vj,617vJ,False
61JI4,61Jl4,False
61kn7,61kn7,True
624TL,624TL,True
624UR,624UR,True
62Fwq,62fwQ,False
62HCF,62HCF,True
62KaL,62KaL,True
62l8j,62l8j,True
62uZP,62UzP,False
62W45,62W45,True
63CGx,63CGx,True
63EhB,63EhB,True
63gYA,63GYa,False
63RPS,63RPS,True
63V6u,63V6u,True
63wlh,63wlh,True
63zf3,63ZF3,False
64bhq,64bhq,True
64dbX,64Dbx,False
64msD,64msD,True
652HZ,652HZ,True
65Eja,65Eja,True
65EWy,65EWy,True
65svz,65svz,True
66bFZ,66bFZ,True
66GzD,66GzD,True
66ThY,66ThY,True
66Y5s,66Y5s,True
67FP8,67Fp8,False
67HGY,67HGY,True
67Kas,67kaS,False
68t3P,68t3P,True
68tZk,68rZk,False
69a2K,69a2K,True
69aUm,69aUm,True
69ciJ,69ciJ,True
69Gpe,69GPE,False
69Mqf,69Mqf,True
69rN1,69rN1,True
69Udc,69Udc,True
69zI9,69zI9,True
6A4In,6X4In,False
6af7P,6AF7p,False
6AfMk,6AfMk,True
6ajRD,6ajRD,True
6AkI8,6AkI8,True
6AqHK,6AqHK,True
6AQrO,6AQrO,True
6AtJS,6AtJS,True
6aZ5p,6aZ5p,True
6b1nM,6b1NM,False
6B27H,6B27h,False
6B4Dv,6B4DV,False
6b5WX,6b5WX,True
6B7WS,6B7WS,True
6bAFX,6bAFX,True
6Be7g,6Be7g,True
6beUA,6beUA,True
6BGj7,6BGj7,True
6BGku,6BGku,True
6BnmW,6BnmW,True
6Bpre,6Bpre,True
6BwVF,6BwVF,True
6bxAU,6bxAU,True
6Bzrw,6Bzrw,True
6C1ER,6C1Er,False
6cCPe,6cCPe,True
6cdXt,6cdXt,True
6CeIF,6cEIF,False
6cFEG,6cFEG,True
6CFHV,6CFHV,True
6CfWG,6CFWG,False
6CGaJ,6CGaJ,True
6CGGD,6CGGD,True
6cGtj,6cGtj,True
6cHPE,6cHPE,True
6CiZS,6CiZS,True
6cmBm,6CMbM,False
